id,counselling_code,branch,year,allotted,available,fill_rate
9847,1412,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,52,54,0.963
9848,1412,COMPUTER SCIENCE AND ENGINEERING,2024,136,141,0.9645
9849,1412,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,35,54,0.6481
9850,1412,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,130,153,0.8497
9851,1412,INFORMATION TECHNOLOGY,2024,69,72,0.9583
9852,1412,MECHANICAL ENGINEERING,2024,44,109,0.4037
9853,1413,Artificial Intelligence and Data Science,2024,55,91,0.6044
9854,1413,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,4,50,0.08
9855,1413,COMPUTER SCIENCE AND DESIGN,2024,6,50,0.12
9856,1413,COMPUTER SCIENCE AND ENGINEERING,2024,69,91,0.7582
9857,1413,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,34,97,0.3505
9858,1413,Computer Science and Engineering (Cyber Security),2024,27,98,0.2755
9859,1413,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,5,28,0.1786
9860,1413,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,31,50,0.62
9861,1413,Electronics Engineering (VLSI Design and Technology),2024,4,50,0.08
9862,1413,Electronics and Communication (Advanced Communication Technology),2024,2,50,0.04
9863,1413,INFORMATION TECHNOLOGY,2024,34,50,0.68
9864,1413,MECHANICAL ENGINEERING,2024,8,27,0.2963
9865,1414,CIVIL ENGINEERING,2024,3,18,0.1667
9866,1414,COMPUTER SCIENCE AND ENGINEERING,2024,34,35,0.9714
9867,1414,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,17,18,0.9444
9868,1414,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,64,69,0.9275
9869,1414,INFORMATION TECHNOLOGY,2024,33,35,0.9429
9870,1414,MECHANICAL ENGINEERING,2024,10,17,0.5882
9871,1415,CIVIL ENGINEERING,2024,1,44,0.0227
9872,1415,COMPUTER SCIENCE AND ENGINEERING,2024,0,22,0.0
9873,1415,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,44,0.0
9874,1415,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,22,0.0
9875,1415,MECHANICAL ENGINEERING,2024,0,44,0.0
9876,1416,Artificial Intelligence and Data Science,2024,34,49,0.6939
9877,1416,BIO MEDICAL ENGINEERING,2024,13,49,0.2653
9878,1416,BIO TECHNOLOGY,2024,1,25,0.04
9879,1416,COMPUTER SCIENCE AND ENGINEERING,2024,19,44,0.4318
9880,1416,Computer Science and Engineering (Cyber Security),2024,10,49,0.2041
9881,1416,MECHANICAL ENGINEERING,2024,3,49,0.0612
9882,1416,PHARMACEUTICAL TECHNOLOGY,2024,4,24,0.1667
9883,1419,Artificial Intelligence and Data Science,2024,103,104,0.9904
9884,1419,CIVIL ENGINEERING,2024,39,40,0.975
9885,1419,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,68,70,0.9714
9886,1419,COMPUTER SCIENCE AND ENGINEERING,2024,141,141,1.0
9887,1419,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,70,71,0.9859
9888,1419,Computer Science and Engineering (Cyber Security),2024,36,36,1.0
9889,1419,Computer Science and Engineering (Internet of Things),2024,34,35,0.9714
9890,1419,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,68,71,0.9577
9891,1419,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,138,142,0.9718
9892,1419,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,50,52,0.9615
9893,1419,Electronic Instrumentation and Control Engineering,2024,33,36,0.9167
9894,1419,INFORMATION TECHNOLOGY,2024,103,105,0.981
9895,1419,M.Tech. Computer Science and Engineering (Integrated 5 years),2024,35,35,1.0
9896,1419,MECHANICAL AND AUTOMATION ENGINEERING,2024,34,36,0.9444
9897,1419,MECHANICAL ENGINEERING,2024,67,69,0.971
9898,1420,AERONAUTICAL ENGINEERING,2024,13,20,0.65
9899,1420,Artificial Intelligence and Data Science,2024,33,35,0.9429
9900,1420,COMPUTER SCIENCE AND ENGINEERING,2024,69,70,0.9857
9901,1420,Computer Science and Engineering (Cyber Security),2024,30,34,0.8824
9902,1420,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,31,35,0.8857
9903,1420,INFORMATION TECHNOLOGY,2024,33,35,0.9429
9904,1420,MECHANICAL ENGINEERING,2024,0,21,0.0
9905,1421,CIVIL ENGINEERING,2024,30,53,0.566
9906,1421,COMPUTER SCIENCE AND ENGINEERING,2024,80,85,0.9412
9907,1421,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,34,51,0.6667
9908,1421,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,44,55,0.8
9909,1421,INFORMATION TECHNOLOGY,2024,38,41,0.9268
9910,1421,MECHANICAL ENGINEERING,2024,34,54,0.6296
9911,1422,AGRICULTURAL ENGINEERING,2024,33,55,0.6
9912,1422,Artificial Intelligence and Data Science,2024,53,53,1.0
9913,1422,CIVIL ENGINEERING,2024,27,27,1.0
9914,1422,COMPUTER SCIENCE AND ENGINEERING,2024,81,81,1.0
9915,1422,Cyber Security,2024,26,26,1.0
9916,1422,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,40,41,0.9756
9917,1422,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,78,81,0.963
9918,1422,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,47,50,0.94
9919,1422,INFORMATION TECHNOLOGY,2024,54,54,1.0
9920,1422,MECHANICAL ENGINEERING,2024,40,41,0.9756
9921,1422,MEDICAL ELECTRONICS,2024,53,55,0.9636
9922,1423,Artificial Intelligence and Data Science,2024,13,40,0.325
9923,1423,COMPUTER SCIENCE AND ENGINEERING,2024,20,40,0.5
9924,1423,Computer Science and Engineering (Cyber Security),2024,3,40,0.075
9925,1423,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,14,0.0714
9926,1423,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,7,27,0.2593
9927,1423,INFORMATION TECHNOLOGY,2024,3,41,0.0732
9928,1423,MECHANICAL ENGINEERING,2024,4,14,0.2857
9929,1424,Artificial Intelligence and Data Science,2024,32,44,0.7273
9930,1424,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,9,18,0.5
9931,1424,COMPUTER SCIENCE AND ENGINEERING,2024,51,64,0.7969
9932,1424,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,14,22,0.6364
9933,1424,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,32,46,0.6957
9934,1424,MECHANICAL ENGINEERING,2024,0,13,0.0
9935,1424,PETROLEUM ENGINEERING,2024,10,23,0.4348
9936,1424,ROBOTICS AND AUTOMATION,2024,15,22,0.6818
9937,1426,Artificial Intelligence and Data Science,2024,25,34,0.7353
9938,1426,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,22,35,0.6286
9939,1426,COMPUTER SCIENCE AND ENGINEERING,2024,39,53,0.7358
9940,1426,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,14,19,0.7368
9941,1426,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,26,35,0.7429
9942,1426,INFORMATION TECHNOLOGY,2024,52,70,0.7429
9943,1426,MECHANICAL ENGINEERING,2024,13,36,0.3611
9944,1427,Artificial Intelligence and Data Science,2024,6,55,0.1091
9945,1427,COMPUTER SCIENCE AND ENGINEERING,2024,9,53,0.1698
9946,1427,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,28,0.0
9947,1427,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,2,54,0.037
9948,1427,FASHION TECHNOLOGY,2024,1,26,0.0385
9949,1427,INFORMATION TECHNOLOGY,2024,5,28,0.1786
9950,1428,Artificial Intelligence and Data Science,2024,8,50,0.16
9951,1428,COMPUTER SCIENCE AND ENGINEERING,2024,25,50,0.5
9952,1428,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,1,53,0.0189
9953,1428,INFORMATION TECHNOLOGY,2024,21,49,0.4286
9954,1430,Artificial Intelligence and Data Science,2024,27,54,0.5
9955,1430,CIVIL ENGINEERING,2024,6,28,0.2143
9956,1430,COMPUTER SCIENCE AND ENGINEERING,2024,72,135,0.5333
9957,1430,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,23,54,0.4259
9958,1430,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,35,55,0.6364
9959,1430,MECHANICAL ENGINEERING,2024,26,53,0.4906
9960,1431,Artificial Intelligence and Data Science,2024,69,71,0.9718
9961,1431,CIVIL ENGINEERING,2024,0,28,0.0
9962,1431,COMPUTER SCIENCE AND ENGINEERING,2024,130,134,0.9701
9963,1431,Computer Science and Engineering (Cyber Security),2024,79,98,0.8061
9964,1431,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,15,27,0.5556
9965,1431,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,39,49,0.7959
9966,1431,INFORMATION TECHNOLOGY,2024,87,91,0.956
9967,1431,MECHANICAL ENGINEERING,2024,11,26,0.4231
9968,1432,Artificial Intelligence and Data Science,2024,190,190,1.0
9969,1432,BIO TECHNOLOGY,2024,27,28,0.9643
9970,1432,COMPUTER AND COMMUNICATION ENGINEERING,2024,53,55,0.9636
9971,1432,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,81,81,1.0
9972,1432,COMPUTER SCIENCE AND ENGINEERING,2024,217,217,1.0
9973,1432,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,80,81,0.9877
9974,1432,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,80,81,0.9877
9975,1432,Electronics Engineering (VLSI Design and Technology),2024,79,81,0.9753
9976,1432,MECHANICAL ENGINEERING,2024,51,54,0.9444
9977,1434,AERONAUTICAL ENGINEERING,2024,4,25,0.16
9978,1434,AGRICULTURAL ENGINEERING,2024,10,22,0.4545
9979,1434,AUTOMOBILE ENGINEERING,2024,0,25,0.0
9980,1434,Artificial Intelligence and Data Science,2024,26,38,0.6842
9981,1434,CIVIL ENGINEERING,2024,0,24,0.0
9982,1434,COMPUTER SCIENCE AND ENGINEERING,2024,28,36,0.7778
9983,1434,Computer Science and Engineering (Cyber Security),2024,9,25,0.36
9984,1434,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,2,49,0.0408
9985,1434,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,15,49,0.3061
9986,1434,MECHANICAL ENGINEERING,2024,1,49,0.0204
9987,1436,Artificial Intelligence and Data Science,2024,13,45,0.2889
9988,1436,CIVIL ENGINEERING,2024,0,27,0.0
9989,1436,COMPUTER SCIENCE AND ENGINEERING,2024,14,45,0.3111
9990,1436,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,2,27,0.0741
9991,1436,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,3,54,0.0556
9992,1436,MECHANICAL ENGINEERING,2024,0,54,0.0
9993,1437,AUTOMOBILE ENGINEERING,2024,1,18,0.0556
9994,1437,Artificial Intelligence and Data Science,2024,13,18,0.7222
9995,1437,CIVIL ENGINEERING,2024,1,17,0.0588
9996,1437,COMPUTER SCIENCE AND ENGINEERING,2024,24,35,0.6857
9997,1437,Computer Science and Engineering (Cyber Security),2024,16,18,0.8889
9998,1437,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,18,0.5
9999,1437,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,20,34,0.5882
10000,1437,INFORMATION TECHNOLOGY,2024,21,35,0.6
10001,1437,MECHANICAL ENGINEERING,2024,3,18,0.1667
10002,1438,CIVIL ENGINEERING,2024,0,23,0.0
10003,1438,COMPUTER SCIENCE AND ENGINEERING,2024,8,36,0.2222
10004,1438,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,23,0.0
10005,1438,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,2,34,0.0588
10006,1438,MECHANICAL ENGINEERING,2024,0,49,0.0
10007,1441,Artificial Intelligence and Data Science,2024,25,36,0.6944
10008,1441,CIVIL ENGINEERING,2024,3,23,0.1304
10009,1441,COMPUTER SCIENCE AND ENGINEERING,2024,40,52,0.7692
10010,1441,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,20,53,0.3774
10011,1441,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,21,35,0.6
10012,1441,INFORMATION TECHNOLOGY,2024,19,36,0.5278
10013,1441,MECHANICAL ENGINEERING,2024,4,46,0.087
10014,1442,Artificial Intelligence and Data Science,2024,31,34,0.9118
10015,1442,BIO MEDICAL ENGINEERING,2024,4,19,0.2105
10016,1442,COMPUTER SCIENCE AND ENGINEERING,2024,33,34,0.9706
10017,1442,Computer Science and Engineering (Cyber Security),2024,34,35,0.9714
10018,1444,Artificial Intelligence and Data Science,2024,7,40,0.175
10019,1444,CIVIL ENGINEERING,2024,0,19,0.0
10020,1444,COMPUTER SCIENCE AND ENGINEERING,2024,24,36,0.6667
10021,1444,Computer Science and Engineering (Cyber Security),2024,0,17,0.0
10022,1444,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,2,40,0.05
10023,1444,MECHANICAL ENGINEERING,2024,1,40,0.025
10024,1445,Artificial Intelligence and Data Science,2024,1,53,0.0189
10025,1445,CIVIL ENGINEERING,2024,1,28,0.0357
10026,1445,COMPUTER SCIENCE AND ENGINEERING,2024,10,82,0.122
10027,1445,Computer Science and Engineering (Cyber Security),2024,0,54,0.0
10028,1445,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,54,0.0
10029,1445,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,2,28,0.0714
10030,1445,MECHANICAL ENGINEERING,2024,2,54,0.037
10031,1449,AGRICULTURAL ENGINEERING,2024,14,54,0.2593
10032,1449,Artificial Intelligence and Data Science,2024,30,54,0.5556
10033,1449,CIVIL ENGINEERING,2024,6,28,0.2143
10034,1449,COMPUTER SCIENCE AND ENGINEERING,2024,30,54,0.5556
10035,1449,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,28,53,0.5283
10036,1449,MECHANICAL ENGINEERING,2024,6,28,0.2143
10037,1450,Artificial Intelligence and Data Science,2024,27,27,1.0
10038,1450,COMPUTER SCIENCE AND ENGINEERING,2024,53,53,1.0
10039,1450,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,28,28,1.0
10040,1450,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,26,26,1.0
10041,1450,INFORMATION TECHNOLOGY,2024,27,27,1.0
10042,1450,MECHANICAL ENGINEERING,2024,26,27,0.963
10043,1452,Artificial Intelligence and Data Science,2024,29,34,0.8529
10044,1452,CIVIL ENGINEERING,2024,4,17,0.2353
10045,1452,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,12,35,0.3429
10046,1452,COMPUTER SCIENCE AND ENGINEERING,2024,95,105,0.9048
10047,1452,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,12,18,0.6667
10048,1452,Computer Science and Engineering (Cyber Security),2024,17,39,0.4359
10049,1452,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,5,19,0.2632
10050,1452,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,36,0.8333
10051,1452,INFORMATION TECHNOLOGY,2024,30,35,0.8571
10052,1452,MECHANICAL ENGINEERING,2024,5,19,0.2632
10053,1501,Artificial Intelligence and Data Science,2024,25,34,0.7353
10054,1501,CIVIL ENGINEERING,2024,2,26,0.0769
10055,1501,COMPUTER SCIENCE AND ENGINEERING,2024,32,36,0.8889
10056,1501,Computer Science and Engineering (Cyber Security),2024,15,18,0.8333
10057,1501,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,12,17,0.7059
10058,1501,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,29,35,0.8286
10059,1501,INFORMATION TECHNOLOGY,2024,32,35,0.9143
10060,1501,MECHANICAL ENGINEERING,2024,11,18,0.6111
10061,1503,BIO TECHNOLOGY,2024,3,14,0.2143
10062,1503,CHEMICAL ENGINEERING,2024,0,19,0.0
10063,1503,CIVIL ENGINEERING,2024,0,22,0.0
10064,1503,COMPUTER SCIENCE AND ENGINEERING,2024,5,30,0.1667
10065,1503,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,20,0.05
10066,1503,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,40,0.0
10067,1503,INFORMATION TECHNOLOGY,2024,4,9,0.4444
10068,1503,INSTRUMENTATION AND CONTROL ENGINEERING,2024,0,10,0.0
10069,1503,MECHANICAL ENGINEERING,2024,0,63,0.0
10070,1504,AGRICULTURAL ENGINEERING,2024,3,36,0.0833
10071,1504,Artificial Intelligence and Data Science,2024,65,70,0.9286
10072,1504,BIO TECHNOLOGY,2024,14,34,0.4118
10073,1504,CHEMICAL ENGINEERING,2024,4,18,0.2222
10074,1504,CIVIL ENGINEERING,2024,7,19,0.3684
10075,1504,COMPUTER SCIENCE AND ENGINEERING,2024,135,139,0.9712
10076,1504,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,23,35,0.6571
10077,1504,Computer Science and Engineering (Cyber Security),2024,33,35,0.9429
10078,1504,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,21,36,0.5833
10079,1504,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,60,70,0.8571
10080,1504,INFORMATION TECHNOLOGY,2024,64,69,0.9275
10081,1504,MECHANICAL ENGINEERING,2024,10,36,0.2778
10082,1505,Artificial Intelligence and Data Science,2024,27,27,1.0
10083,1505,CIVIL ENGINEERING,2024,4,14,0.2857
10084,1505,COMPUTER SCIENCE AND ENGINEERING,2024,48,55,0.8727
10085,1505,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,14,0.6429
10086,1505,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,22,26,0.8462
10087,1505,INFORMATION TECHNOLOGY,2024,36,39,0.9231
10088,1505,MECHANICAL ENGINEERING,2024,9,27,0.3333
10089,1507,Artificial Intelligence and Data Science,2024,33,35,0.9429
10090,1507,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,15,16,0.9375
10091,1507,COMPUTER SCIENCE AND ENGINEERING,2024,35,37,0.9459
10092,1507,Computer Science and Engineering (Cyber Security),2024,17,21,0.8095
10093,1507,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,28,0.3214
10094,1507,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,24,28,0.8571
10095,1507,INFORMATION TECHNOLOGY,2024,49,51,0.9608
10096,1507,MECHANICAL ENGINEERING,2024,6,27,0.2222
10097,1509,Artificial Intelligence and Data Science,2024,26,26,1.0
10098,1509,CIVIL ENGINEERING,2024,1,45,0.0222
10099,1509,COMPUTER SCIENCE AND ENGINEERING,2024,54,55,0.9818
10100,1509,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,27,27,1.0
10101,1509,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,3,19,0.1579
10102,1509,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,61,81,0.7531
10103,1509,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,7,18,0.3889
10104,1509,INFORMATION TECHNOLOGY,2024,51,54,0.9444
10105,1509,MECHANICAL ENGINEERING,2024,8,45,0.1778
10106,1510,Artificial Intelligence and Data Science,2024,32,36,0.8889
10107,1510,CIVIL ENGINEERING,2024,2,36,0.0556
10108,1510,COMPUTER SCIENCE AND ENGINEERING,2024,43,52,0.8269
10109,1510,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,14,35,0.4
10110,1510,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,21,35,0.6
10111,1510,INFORMATION TECHNOLOGY,2024,32,35,0.9143
10112,1510,MECHANICAL ENGINEERING,2024,13,35,0.3714
10113,1511,CIVIL ENGINEERING,2024,0,26,0.0
10114,1511,COMPUTER SCIENCE AND ENGINEERING,2024,2,27,0.0741
10115,1511,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,35,0.0
10116,1511,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,34,0.0
10117,1511,MECHANICAL ENGINEERING,2024,0,54,0.0
10118,1512,Artificial Intelligence and Data Science,2024,50,54,0.9259
10119,1512,CIVIL ENGINEERING,2024,6,27,0.2222
10120,1512,COMPUTER SCIENCE AND ENGINEERING,2024,50,55,0.9091
10121,1512,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,26,28,0.9286
10122,1512,Computer Science and Engineering (Cyber Security),2024,22,26,0.8462
10123,1512,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,13,27,0.4815
10124,1512,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,24,27,0.8889
10125,1512,INFORMATION TECHNOLOGY,2024,26,27,0.963
10126,1512,MECHANICAL ENGINEERING,2024,9,27,0.3333
10127,1513,Artificial Intelligence and Data Science,2024,21,35,0.6
10128,1513,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,2,45,0.0444
10129,1513,COMPUTER SCIENCE AND ENGINEERING,2024,23,34,0.6765
10130,1513,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,13,45,0.2889
10131,1513,INFORMATION TECHNOLOGY,2024,21,37,0.5676
10132,1514,COMPUTER SCIENCE AND ENGINEERING,2024,0,54,0.0
10133,1516,CIVIL ENGINEERING,2024,53,54,0.9815
10134,1516,COMPUTER SCIENCE AND ENGINEERING,2024,53,53,1.0
10135,1516,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,54,54,1.0
10136,1516,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,107,107,1.0
10137,1516,MECHANICAL ENGINEERING,2024,108,108,1.0
10138,1517,AGRICULTURAL ENGINEERING,2024,3,27,0.1111
10139,1517,Artificial Intelligence and Data Science,2024,14,26,0.5385
10140,1517,CIVIL ENGINEERING,2024,3,27,0.1111
10141,1517,COMPUTER SCIENCE AND ENGINEERING,2024,48,105,0.4571
10142,1517,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,27,0.037
10143,1517,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,5,27,0.1852
10144,1517,INFORMATION TECHNOLOGY,2024,17,22,0.7727
10145,1517,MECHANICAL ENGINEERING,2024,5,52,0.0962
10146,1518,AERONAUTICAL ENGINEERING,2024,1,41,0.0244
10147,1518,AUTOMOBILE ENGINEERING,2024,1,27,0.037
10148,1518,CIVIL ENGINEERING,2024,1,61,0.0164
10149,1518,COMPUTER SCIENCE AND ENGINEERING,2024,57,82,0.6951
10150,1518,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,15,27,0.5556
10151,1518,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,6,41,0.1463
10152,1518,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,24,53,0.4528
10153,1518,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,3,28,0.1071
10154,1518,INFORMATION TECHNOLOGY,2024,38,61,0.623
10155,1518,MECHANICAL ENGINEERING,2024,5,81,0.0617
10156,1518,PETRO CHEMICAL TECHNOLOGY,2024,0,28,0.0
10157,1519,Artificial Intelligence and Data Science,2024,44,45,0.9778
10158,1519,CIVIL ENGINEERING,2024,0,24,0.0
10159,1519,COMPUTER SCIENCE AND ENGINEERING,2024,86,103,0.835
10160,1519,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,13,49,0.2653
10161,1519,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,16,50,0.32
10162,1519,INFORMATION TECHNOLOGY,2024,40,46,0.8696
10163,1519,MECHANICAL ENGINEERING,2024,7,49,0.1429
10164,1520,Artificial Intelligence and Data Science,2024,35,35,1.0
10165,1520,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,14,18,0.7778
10166,1520,COMPUTER SCIENCE AND ENGINEERING,2024,66,69,0.9565
10167,1520,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,35,0.8571
10168,1520,INFORMATION TECHNOLOGY,2024,29,36,0.8056
10169,1520,MECHANICAL ENGINEERING,2024,6,18,0.3333
10170,1523,AUTOMOBILE ENGINEERING,2024,1,18,0.0556
10171,1523,Artificial Intelligence and Data Science,2024,29,35,0.8286
10172,1523,CIVIL ENGINEERING,2024,0,18,0.0
10173,1523,COMPUTER SCIENCE AND ENGINEERING,2024,40,52,0.7692
10174,1523,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,12,18,0.6667
10175,1523,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,3,19,0.1579
10176,1523,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,28,36,0.7778
10177,1523,INFORMATION TECHNOLOGY,2024,47,49,0.9592
10178,1523,MECHANICAL ENGINEERING,2024,5,18,0.2778
10179,1524,CIVIL ENGINEERING,2024,2,25,0.08
10180,1524,COMPUTER SCIENCE AND ENGINEERING,2024,12,37,0.3243
10181,1524,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,3,24,0.125
10182,1524,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,25,0.0
10183,1524,INFORMATION TECHNOLOGY,2024,10,24,0.4167
10184,1524,MECHANICAL ENGINEERING,2024,1,50,0.02
10185,1525,CIVIL ENGINEERING,2024,0,17,0.0
10186,1525,COMPUTER SCIENCE AND ENGINEERING,2024,23,50,0.46
10187,1525,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,5,44,0.1136
10188,1525,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,5,24,0.2083
10189,1525,INFORMATION TECHNOLOGY,2024,14,49,0.2857
10190,1525,MECHANICAL ENGINEERING,2024,1,35,0.0286
10191,1526,CIVIL ENGINEERING,2024,0,18,0.0
10192,1526,COMPUTER SCIENCE AND ENGINEERING,2024,1,35,0.0286
10193,1526,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,17,0.0
10194,1526,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,1,18,0.0556
10195,1526,MECHANICAL ENGINEERING,2024,0,70,0.0
10196,1529,CIVIL ENGINEERING,2024,0,35,0.0
10197,1529,COMPUTER SCIENCE AND ENGINEERING,2024,0,36,0.0
10198,1529,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,35,0.0
10199,1529,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,35,0.0
10200,1529,MECHANICAL ENGINEERING,2024,0,35,0.0
10201,1605,COMPUTER SCIENCE AND ENGINEERING,2024,46,64,0.7188
10202,1605,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,22,0.0455
10203,1605,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,14,45,0.3111
10204,1605,INFORMATION TECHNOLOGY,2024,33,46,0.7174
10205,2,APPAREL TECHNOLOGY (SS),2024,27,27,1.0
